video_id;game;comment_id;author_display_name;text;published_at;like_count;text_clean;text_casefoldingText;text_slangwords;text_title;text_stemming;text_tokenizingText;text_stopword;text_akhir;sentiment;confidence
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgygNk00ykKU7e3lpj54AaABAg;@AriefGunawan33;Mending gausah yipping bg, kalau mau kasih tau pas game selesai aja, saran aja sih;15/12/2025 13:44;0;Mending gausah yipping bg kalau mau kasih tau pas game selesai aja saran aja sih;mending gausah yipping bg kalau mau kasih tau pas game selesai aja saran aja sih;lebih baik gausah yipping abang kalau mau kasih tahu saat permainan selesai saja saran saja sih;lebih baik tidak usah ngetik abang kalau mau kasih tahu saat permainan selesai saja saran saja sih;lebih baik gausah yipping abang kalau mau kasih tahu saat main selesai saja saran saja sih;['lebih', 'baik', 'gausah', 'yipping', 'abang', 'kalau', 'mau', 'kasih', 'tahu', 'saat', 'main', 'selesai', 'saja', 'saran', 'saja', 'sih'];['gausah', 'yipping', 'abang', 'kasih', 'main', 'selesai', 'saran'];gausah yipping abang kasih main selesai saran;neutral;9919
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgwZphNGWnVKxmi9cb54AaABAg;@Ragkwik;baru nyadar kalo kda benet 1945;15/12/2025 13:44;0;baru nyadar kalo kda benet;baru nyadar kalo kda benet;baru nyadar kalau skor benedetta;baru nyadar kalau skor benedetta;baru nyadar kalau skor benedetta;['baru', 'nyadar', 'kalau', 'skor', 'benedetta'];['nyadar', 'skor', 'benedetta'];nyadar skor benedetta;neutral;9975
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgyqNmQ1Fkz9gU9-Gj14AaABAg;@lisabatagor;22:49 😂;15/12/2025 12:56;0;😂;😂;😂;😂;;[];[];;positive;7394
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxBqqA6uzjqCoByZFZ4AaABAg;@bakaamix;Kebanyakan yapping luu;15/12/2025 11:08;0;Kebanyakan yapping luu;kebanyakan yapping luu;kebanyakan ngoceh kamu;kebanyakan ngoceh kamu;banyak ngoceh kamu;['banyak', 'ngoceh', 'kamu'];['ngoceh'];ngoceh;negative;999
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugy_44TbcUZi566qsoh4AaABAg;@fadhilrg5938;Bg,saran next mabar7 ibuanggu2😁;15/12/2025 11:05;0;Bg saran next mabar ibuanggu ibuanggu 😁;bg saran next mabar ibuanggu ibuanggu 😁;abang saran selanjut nya main bersama ibuanggu ibuanggu 😁;abang saran selanjut nya main bersama ibuanggu ibuanggu 😁;abang saran lanjut nya main sama ibuanggu ibuanggu;['abang', 'saran', 'lanjut', 'nya', 'main', 'sama', 'ibuanggu', 'ibuanggu'];['abang', 'saran', 'main', 'ibuanggu', 'ibuanggu'];abang saran main ibuanggu ibuanggu;neutral;9975
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugz0PCfTdme6DncTvyF4AaABAg;@radennqyw;Viwers bocil jangan pada cepu bloon diem aja udah;15/12/2025 10:17;0;Viwers bocil jangan pada cepu bloon diem aja udah;viwers bocil jangan pada cepu bloon diem aja udah;viewer anak kecil jangan pada cepu bloon diam saja sudah;viewer anak kecil jangan pada cepu bloon diam saja sudah;viewer anak kecil jangan pada cepu bloon diam saja sudah;['viewer', 'anak', 'kecil', 'jangan', 'pada', 'cepu', 'bloon', 'diam', 'saja', 'sudah'];['viewer', 'anak', 'jangan', 'cepu', 'bloon', 'diam'];viewer anak jangan cepu bloon diam;neutral;9169
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgwFIqdAwJNwvZf3hwJ4AaABAg;@Yondar-o3z;Palir halus = kon*l kecil wkwkw, bahasa banjar;15/12/2025 10:07;0;Palir halus kon l kecil tertawa bahasa banjar;palir halus kon l kecil tertawa bahasa banjar;kontol kecil kontol l kecil tertawa bahasa banjar;kontol kecil kontol l kecil tertawa bahasa banjar;kontol kecil kontol l kecil tertawa bahasa banjar;['kontol', 'kecil', 'kontol', 'l', 'kecil', 'tertawa', 'bahasa', 'banjar'];['kontol', 'kontol', 'l', 'tertawa', 'bahasa', 'banjar'];kontol kontol l tertawa bahasa banjar;neutral;9974
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugzs4me4k-q10osLk-54AaABAg;@gerryprasetyo9928;Kebnyakan yapping;15/12/2025 09:53;0;Kebnyakan yapping;kebnyakan yapping;kebanyakan ngoceh;kebanyakan ngoceh;banyak ngoceh;['banyak', 'ngoceh'];['ngoceh'];ngoceh;negative;9982
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxyVMbF9Dfp1FutaBx4AaABAg;@diaryfariz;R7 bot 🧢🧢🧢;15/12/2025 09:41;0;R bot 🧢🧢;r bot 🧢🧢;R7 bot 🧢🧢;R7 bot 🧢🧢;r7 bot;['r7', 'bot'];['r7', 'bot'];r7 bot;neutral;9889
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxWQNUn6ks-eTZaubR4AaABAg;@OPJUNA-zy3ph;Izin klip bang;15/12/2025 09:15;0;Izin klip bang;izin klip bang;izin klip abang;izin klip abang;izin klip abang;['izin', 'klip', 'abang'];['izin', 'klip', 'abang'];izin klip abang;neutral;9887
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxApzez_fMiRtkFECJ4AaABAg;@rizal-1z4L;Ngeprank banyak chat ya curiga lah;15/12/2025 09:04;1;Ngeprank banyak chat ya curiga lah;ngeprank banyak chat ya curiga lah;ngeprank banyak chat iya curiga lah;ngeprank banyak chat iya curiga lah;ngeprank banyak chat iya curiga lah;['ngeprank', 'banyak', 'chat', 'iya', 'curiga', 'lah'];['ngeprank', 'chat', 'curiga'];ngeprank chat curiga;negative;9944
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgyChWHOXKXs5IOKumB4AaABAg;@Ryzz-kun;Dut/chip;15/12/2025 08:07;1;Dut chip;dut chip;gendut chip;gendut chip;gendut chip;['gendut', 'chip'];['gendut', 'chip'];gendut chip;neutral;9971
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgzaPA67rFWrxGZDZmZ4AaABAg;@Ryzz-kun;Ngelag dikit gw, bilang nod padahal di ganti sama glowing bjir;15/12/2025 08:03;1;Ngelag dikit gw bilang nod padahal di ganti sama glowing bjir;ngelag dikit gw bilang nod padahal di ganti sama glowing bjir;ngelag dikit aku bilang nod padahal di ganti sama glowing anjir;ngelag dikit aku bilang nod padahal di ganti sama glowing anjir;ngelag dikit aku bilang nod padahal di ganti sama glowing anjir;['ngelag', 'dikit', 'aku', 'bilang', 'nod', 'padahal', 'di', 'ganti', 'sama', 'glowing', 'anjir'];['ngelag', 'dikit', 'bilang', 'nod', 'ganti', 'glowing', 'anjir'];ngelag dikit bilang nod ganti glowing anjir;neutral;7464
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugyg3Aoy6lqTDZLm3UF4AaABAg;@Ryzz-kun;Makin banyak ngetik makin curiga;15/12/2025 07:46;1;Makin banyak ngetik makin curiga;makin banyak ngetik makin curiga;makin banyak ngetik makin curiga;makin banyak ngetik makin curiga;makin banyak ngetik makin curiga;['makin', 'banyak', 'ngetik', 'makin', 'curiga'];['ngetik', 'curiga'];ngetik curiga;negative;9957
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugx1E52sPNjiSFKhYpF4AaABAg;@DIMASNUGROHOSUBAKTI;kebanyakan yappi;15/12/2025 00:11;0;kebanyakan yappi;kebanyakan yappi;kebanyakan ngoceh;kebanyakan ngoceh;banyak ngoceh;['banyak', 'ngoceh'];['ngoceh'];ngoceh;negative;9982
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxyQCqOVKKfFi6k0rF4AaABAg;@fatansasyA;Terlalu banyak yapping bg, jadinya curiga;14/12/2025 23:46;0;Terlalu banyak yapping bg jadi nya curiga;terlalu banyak yapping bg jadi nya curiga;terlalu banyak ngoceh abang jadi nya curiga;terlalu banyak ngoceh abang jadi nya curiga;terlalu banyak ngoceh abang jadi nya curiga;['terlalu', 'banyak', 'ngoceh', 'abang', 'jadi', 'nya', 'curiga'];['ngoceh', 'abang', 'curiga'];ngoceh abang curiga;negative;9976
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugze-pVi2k6qEzKUO-N4AaABAg;@khairulfuad8634;"Palir halus itu bahasa banjar(kalsel)
Halus = kecil""";14/12/2025 23:36;0;Palir halus itu bahasa banjar kalsel Palir alat kelamin pria Mr P Halus kecil;palir halus itu bahasa banjar kalsel palir alat kelamin pria mr p halus kecil;kontol kecil itu bahasa banjar kalimantan selatan kontol alat kelamin pria mr halo kecil kecil;kontol kecil itu bahasa banjar kalimantan selatan kontol alat kelamin pria mr halo kecil kecil;kontol kecil itu bahasa banjar kalimantan selatan kontol alat kelamin pria mr halo kecil kecil;['kontol', 'kecil', 'itu', 'bahasa', 'banjar', 'kalimantan', 'selatan', 'kontol', 'alat', 'kelamin', 'pria', 'mr', 'halo', 'kecil', 'kecil'];['kontol', 'bahasa', 'banjar', 'kalimantan', 'selatan', 'kontol', 'alat', 'kelamin', 'pria', 'mr'];kontol bahasa banjar kalimantan selatan kontol alat kelamin pria mr;neutral;9977
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugy4_ph7gZdnI8EHSKB4AaABAg;@aliendrums9362;Kebanyakan yapping bang.. Diem aja udah;14/12/2025 23:21;0;Kebanyakan yapping bang Diem aja udah;kebanyakan yapping bang diem aja udah;kebanyakan ngoceh abang diam saja sudah;kebanyakan ngoceh abang diam saja sudah;banyak ngoceh abang diam saja sudah;['banyak', 'ngoceh', 'abang', 'diam', 'saja', 'sudah'];['ngoceh', 'abang', 'diam'];ngoceh abang diam;negative;9925
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgwOzhO2dLe4546nDtF4AaABAg;@ramacahya9298;Ini video nya emang gelap kah apa gimana?;14/12/2025 21:56;0;Ini video nya emang gelap kah apa gimana ?;ini video nya emang gelap kah apa gimana ?;ini video nya emang gelap kah apa bagaimana ?;ini video nya emang gelap kah apa bagaimana ?;ini video nya emang gelap kah apa bagaimana;['ini', 'video', 'nya', 'emang', 'gelap', 'kah', 'apa', 'bagaimana'];['video', 'emang', 'gelap'];video emang gelap;neutral;9974
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxF087FcA1F3ZGbZRt4AaABAg;@QodriAzizi-q6d;G asik ke tahuan;14/12/2025 21:16;1;G asik ke tahuan;g asik ke tahuan;tidak asik ke tahuan;tidak asik ke tahuan;tidak asik ke tahu;['tidak', 'asik', 'ke', 'tahu'];['tidak', 'asik'];tidak asik;negative;9087
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgyQq1qe3TYzh5HUamt4AaABAg;@feyzyz7789;Dark system tetap lah dark system 😂;14/12/2025 20:56;0;Dark system tetap lah dark system 😂;dark system tetap lah dark system 😂;darksistem tetap lah darksistem 😂;darksistem tetap lah darksistem 😂;darksistem tetap lah darksistem;['darksistem', 'tetap', 'lah', 'darksistem'];['darksistem', 'darksistem'];darksistem darksistem;neutral;9958
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgwOGB3vjLkZeCQCDiZ4AaABAg;@AbduRahman-w2z7r;Palir halus tuh bahasa Kalsel bg artinya titid kecil;14/12/2025 20:43;0;Palir halus tuh bahasa Kalsel bg arti nya titid kecil;palir halus tuh bahasa kalsel bg arti nya titid kecil;kontol kecil itu bahasa kalimantan selatan abang arti nya kontol kecil;kontol kecil itu bahasa kalimantan selatan abang arti nya kontol kecil;kontol kecil itu bahasa kalimantan selatan abang arti nya kontol kecil;['kontol', 'kecil', 'itu', 'bahasa', 'kalimantan', 'selatan', 'abang', 'arti', 'nya', 'kontol', 'kecil'];['kontol', 'bahasa', 'kalimantan', 'selatan', 'abang', 'arti', 'kontol'];kontol bahasa kalimantan selatan abang arti kontol;neutral;998
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgyLddYAPAX1m7vuCSN4AaABAg;@bbyzora2000;belum senin ya;14/12/2025 20:22;0;belum senin ya;belum senin ya;belum senin iya;belum senin iya;belum senin iya;['belum', 'senin', 'iya'];['senin'];senin;neutral;9945
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugzr4l93QnrlybRA-_F4AaABAg;@saptaaa;kebanyakanngetik keliatan jadinya besok besok gausah ngeban aja;14/12/2025 19:53;0;kebanyakanngetik keliatan jadi nya besok besok gausah ngeban aja;kebanyakanngetik keliatan jadi nya besok besok gausah ngeban aja;kebanyakan ngetik kelihatan jadi nya besok besok gausah ngeban saja;kebanyakan ngetik kelihatan jadi nya besok besok tidak usah nge ban saja;banyak ngetik lihat jadi nya besok besok gausah ngeban saja;['banyak', 'ngetik', 'lihat', 'jadi', 'nya', 'besok', 'besok', 'gausah', 'ngeban', 'saja'];['ngetik', 'lihat', 'besok', 'besok', 'gausah', 'ngeban'];ngetik lihat besok besok gausah ngeban;negative;7396
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxX9o_oeNGIC5Syu4J4AaABAg;@hasunchannel2615;Kebanyakan yapping mas jadi ketauan;14/12/2025 19:51;0;Kebanyakan yapping mas jadi ketauan;kebanyakan yapping mas jadi ketauan;kebanyakan ngoceh abang jadi ketahuan;kebanyakan ngoceh abang jadi ketahuan;banyak ngoceh abang jadi tahu;['banyak', 'ngoceh', 'abang', 'jadi', 'tahu'];['ngoceh', 'abang'];ngoceh abang;negative;8096
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxS4mg7RBt3CboRqFt4AaABAg;@ilmisyafii;R7 orang kalimantan selatan ??;14/12/2025 19:50;0;R orang kalimantan selatan ?;r orang kalimantan selatan ?;R7 orang kalimantan selatan ?;R7 orang kalimantan selatan ?;r7 orang kalimantan selatan;['r7', 'orang', 'kalimantan', 'selatan'];['r7', 'orang', 'kalimantan', 'selatan'];r7 orang kalimantan selatan;neutral;9949
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgzXbz527qChQvQFdNV4AaABAg;@nandozyrhmn-hc7sg;Niat ngeprank malah buka topeng 😂;14/12/2025 19:36;0;Niat ngeprank malah buka topeng 😂;niat ngeprank malah buka topeng 😂;niat ngeprank malah buka topeng 😂;niat ngeprank malah buka topeng 😂;niat ngeprank malah buka topeng;['niat', 'ngeprank', 'malah', 'buka', 'topeng'];['niat', 'ngeprank', 'buka', 'topeng'];niat ngeprank buka topeng;negative;9939
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgzgFmtZO26GZ7x4tsJ4AaABAg;@Masdex_1;Bete gw viewer cepuan;14/12/2025 19:34;0;Bete gw viewer cepuan;bete gw viewer cepuan;bosan aku viewer cepuan;bosan aku viewer cepuan;bosan aku viewer cepu;['bosan', 'aku', 'viewer', 'cepu'];['bosan', 'viewer', 'cepu'];bosan viewer cepu;negative;9983
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxkCXSz3dH6VBDHsDh4AaABAg;@sanzu6.9;kerjanya apa tadi🗿;14/12/2025 19:27;0;kerja nya apa tadi 🗿;kerja nya apa tadi 🗿;kerja nya apa tadi 🗿;kerja nya apa tadi 🗿;kerja nya apa tadi;['kerja', 'nya', 'apa', 'tadi'];['kerja'];kerja;neutral;9965
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgySD9BBIRdYEwMmV0B4AaABAg;@SutsujinRRQ;Yapping mlu;14/12/2025 19:18;0;Yapping mlu;yapping mlu;ngoceh melulu;ngoceh melulu;ngoceh melulu;['ngoceh', 'melulu'];['ngoceh', 'melulu'];ngoceh melulu;negative;999
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgyWhuiRJ3WWMfnKEot4AaABAg;@AbangRandi-nb5xu;viwers lu pada mising bng;14/12/2025 17:41;0;viwers lu pada mising bng;viwers lu pada mising bng;viewer kamu pada mising abang;viewer kamu pada mising abang;viewer kamu pada mising abang;['viewer', 'kamu', 'pada', 'mising', 'abang'];['viewer', 'mising', 'abang'];viewer mising abang;neutral;9895
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxgjdjuBbYqExCW7Tp4AaABAg;@Qwertymnbv01;Master pakek benedeta jirr😂;14/12/2025 17:30;0;Master pakek benedeta jirr 😂;master pakek benedeta jirr 😂;master pakai benedetta anjir 😂;master pakai benedetta anjir 😂;master pakai benedetta anjir;['master', 'pakai', 'benedetta', 'anjir'];['master', 'pakai', 'benedetta', 'anjir'];master pakai benedetta anjir;neutral;998
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgzCJP6TyM92i97ao6J4AaABAg;@Dwimambo;Sds;14/12/2025 17:22;0;Sds;sds;sds;sds;sds;['sds'];['sds'];sds;neutral;9518
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgzTBh9ZWZ9b8MFhZd94AaABAg;@SihapPudin-t2j;Bhs Banjar  nama nya;14/12/2025 16:34;1;Bhs Banjar nama nya;bhs banjar nama nya;bhs banjar nama nya;bhs banjar nama nya;bhs banjar nama nya;['bhs', 'banjar', 'nama', 'nya'];['bhs', 'banjar', 'nama'];bhs banjar nama;neutral;9967
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugwbm-uB14jmrqA1XI14AaABAg;@ferasfirdaus1254;kebanyakan yapping kesel nonton ny;14/12/2025 15:53;0;kebanyakan yapping kesel nonton ny;kebanyakan yapping kesel nonton ny;kebanyakan ngoceh kesel menonton nya;kebanyakan ngoceh kesel menonton nya;banyak ngoceh kesel tonton nya;['banyak', 'ngoceh', 'kesel', 'tonton', 'nya'];['ngoceh', 'kesel', 'tonton'];ngoceh kesel tonton;negative;999
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgwrIBhPN37o5hoF3-p4AaABAg;@Chisato-z7q;Jangan terlalu bnyak chat bng, bkal keliatan bnget pranknya;14/12/2025 15:29;0;Jangan terlalu bnyak chat bng bkal keliatan bnget prank nya;jangan terlalu bnyak chat bng bkal keliatan bnget prank nya;jangan terlalu banyak chat abang bakal kelihatan banget prank nya;jangan terlalu banyak chat abang bakal kelihatan banget prank nya;jangan terlalu banyak chat abang bakal lihat banget prank nya;['jangan', 'terlalu', 'banyak', 'chat', 'abang', 'bakal', 'lihat', 'banget', 'prank', 'nya'];['jangan', 'chat', 'abang', 'lihat', 'banget', 'prank'];jangan chat abang lihat banget prank;neutral;9711
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxURdvXG9tlmIWYnMh4AaABAg;@rierryuganzz1468;Kebanyakan ngetik,;14/12/2025 15:25;0;Kebanyakan ngetik;kebanyakan ngetik;kebanyakan ngetik;kebanyakan ngetik;banyak ngetik;['banyak', 'ngetik'];['ngetik'];ngetik;negative;9956
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugz2DDPeyPCclNQKfY54AaABAg;@MuhammadFajar-gr1wc;Wkwkw palir halus 😂;14/12/2025 13:57;0;tertawa palir halus 😂;tertawa palir halus 😂;tertawa kontol kecil 😂;tertawa kontol kecil 😂;tertawa kontol kecil;['tertawa', 'kontol', 'kecil'];['tertawa', 'kontol'];tertawa kontol;neutral;9275
XAM5nCPwYrI;Mobile Legends: Bang-Bang;Ugxk2JQZGYKeN0sHZX14AaABAg;@YuxeHuo;Gk bakat prenk kek nya lu bg🗿;14/12/2025 13:40;0;Gk bakat prenk kek nya lu bg 🗿;gk bakat prenk kek nya lu bg 🗿;tidak bakat prank seperti nya kamu abang 🗿;tidak bakat prank seperti nya kamu abang 🗿;tidak bakat prank seperti nya kamu abang;['tidak', 'bakat', 'prank', 'seperti', 'nya', 'kamu', 'abang'];['tidak', 'bakat', 'prank', 'abang'];tidak bakat prank abang;neutral;9414
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgzKwqsw6EKrCZQJogt4AaABAg;@arisjuan7534;KDA nya 1945 jir🗿;14/12/2025 13:23;0;KDA nya jir 🗿;kda nya jir 🗿;skor nya anjir 🗿;skor nya anjir 🗿;skor nya anjir;['skor', 'nya', 'anjir'];['skor', 'anjir'];skor anjir;neutral;9977
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgzGuWC_tQucJ3jdqjp4AaABAg;@HartaWarisanOFC;Kebanyakan chat jadinya norak wkwkw;14/12/2025 13:01;0;Kebanyakan chat jadi nya norak tertawa;kebanyakan chat jadi nya norak tertawa;kebanyakan chat jadi nya norak tertawa;kebanyakan chat jadi nya norak tertawa;banyak chat jadi nya norak tertawa;['banyak', 'chat', 'jadi', 'nya', 'norak', 'tertawa'];['chat', 'norak', 'tertawa'];chat norak tertawa;negative;9968
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgwQReHFXLvfX4CoB8V4AaABAg;@ScarletHyper;"Nod apa ya? 
Butuh jawaban bukan makian""";14/12/2025 13:00;0;Nod apa ya ? Butuh jawaban bukan makian;nod apa ya ? butuh jawaban bukan makian;nod apa iya ? butuh jawaban bukan makian;nod apa iya ? butuh jawaban bukan makian;nod apa iya butuh jawab bukan maki;['nod', 'apa', 'iya', 'butuh', 'jawab', 'bukan', 'maki'];['nod', 'butuh', 'bukan', 'maki'];nod butuh bukan maki;neutral;9875
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgwaCG5eenqcW6LThaJ4AaABAg;@Zelva-mr3xu;Aku masters ll;14/12/2025 12:58;0;Aku masters ll;aku masters ll;aku masters ll;aku masters ll;aku masters ll;['aku', 'masters', 'll'];['masters'];masters;neutral;9965
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgyMcQ1nLhPW5rerNcB4AaABAg;@Pintusaktiduadua;Kebanyakan yapping bang jadinya ketauan;14/12/2025 12:26;0;Kebanyakan yapping bang jadi nya ketauan;kebanyakan yapping bang jadi nya ketauan;kebanyakan ngoceh abang jadi nya ketahuan;kebanyakan ngoceh abang jadi nya ketahuan;banyak ngoceh abang jadi nya tahu;['banyak', 'ngoceh', 'abang', 'jadi', 'nya', 'tahu'];['ngoceh', 'abang'];ngoceh abang;negative;9772
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxbdR_rqnvCekvOyLN4AaABAg;@FirmanSyah-xw2id;Klo ngeprank jgn kebnyakan ngetik;14/12/2025 11:53;0;Klo ngeprank jgn kebnyakan ngetik;klo ngeprank jgn kebnyakan ngetik;kalau ngeprank jangan kebanyakan ngetik;kalau ngeprank jangan kebanyakan ngetik;kalau ngeprank jangan banyak ngetik;['kalau', 'ngeprank', 'jangan', 'banyak', 'ngetik'];['ngeprank', 'jangan', 'ngetik'];ngeprank jangan ngetik;neutral;9371
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgweqfJYBs0d6AxRJAJ4AaABAg;@aryanggasta6553;26:44 angela plis ah😂;14/12/2025 11:46;1;angela plis ah 😂;angela plis ah 😂;angela kumohon ah 😂;angela kumohon ah 😂;angela mohon ah;['angela', 'mohon', 'ah'];['angela', 'mohon'];angela mohon;neutral;9649
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxSjWA7HjKMtr69ZFp4AaABAg;@المجاهد-ز9ذ;Palir Halus = Kanjut Leutik🗿;14/12/2025 11:40;0;Palir Halus Kanjut Leutik 🗿;palir halus kanjut leutik 🗿;kontol kecil kanjut leutik 🗿;kontol kecil kanjut leutik 🗿;kontol kecil kanjut leutik;['kontol', 'kecil', 'kanjut', 'leutik'];['kontol', 'kanjut', 'leutik'];kontol kanjut leutik;neutral;9977
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgwA1p0Ggnj6emww4IZ4AaABAg;@ardaCh-s3u;Palir halus artinya ttd kecil🤣🤣;14/12/2025 10:58;0;Palir halus arti nya ttd kecil 🤣🤣;palir halus arti nya ttd kecil 🤣🤣;kontol kecil arti nya ttd kecil 🤣🤣;kontol kecil arti nya ttd kecil 🤣🤣;kontol kecil arti nya ttd kecil;['kontol', 'kecil', 'arti', 'nya', 'ttd', 'kecil'];['kontol', 'arti', 'ttd'];kontol arti ttd;neutral;9977
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgxyuALS4PqrXfVLpBZ4AaABAg;@sandisaputra169;Nyamar Ngetik mulu;14/12/2025 10:36;0;Nyamar Ngetik mulu;nyamar ngetik mulu;nyamar ngetik melulu;nyamar ngetik melulu;nyamar ngetik melulu;['nyamar', 'ngetik', 'melulu'];['nyamar', 'ngetik', 'melulu'];nyamar ngetik melulu;negative;9979
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgyWl0oej18bqApd0LB4AaABAg;@bahagiaikhlas8976;ngetik mulu;14/12/2025 10:14;0;ngetik mulu;ngetik mulu;ngetik melulu;ngetik melulu;ngetik melulu;['ngetik', 'melulu'];['ngetik', 'melulu'];ngetik melulu;negative;9977
XAM5nCPwYrI;Mobile Legends: Bang-Bang;UgwdYItBJ8WD4uEKcd94AaABAg;@agussalam-wg9wh;Netizen anjing lagi Cepu kurang seru dong jadinya;14/12/2025 10:12;1;Netizen anjing lagi Cepu kurang seru dong jadi nya;netizen anjing lagi cepu kurang seru dong jadi nya;netizen anjing lagi cepu kurang seru dong jadi nya;netizen anjing lagi cepu kurang seru dong jadi nya;netizen anjing lagi cepu kurang seru dong jadi nya;['netizen', 'anjing', 'lagi', 'cepu', 'kurang', 'seru', 'dong', 'jadi', 'nya'];['netizen', 'anjing', 'cepu', 'kurang', 'seru'];netizen anjing cepu kurang seru;negative;9953
